Preferred_Name	Name	Source
12931883	EPMA_ECOLI	Synonym
12931884	ECK4152	Synonym
12931884	b4156	Synonym
12931884	JW5739	Synonym
12931884	yjeM	Gene Name
12931884	948679	Entrez Gene ID
12931884	12931884	Entrez Gene ID
12931884	AAC77116	Ensembl Transcript ID
12931884	BAE78160	Ensembl Transcript ID
12931884	P39282	Uniprot ID
12931884	YJEM_ECOLI	Synonym
12930467	ECK4153	Synonym
12930467	b4157	Synonym
12930467	JW4118	Synonym
12930467	yjeN	Gene Name
12930467	948678	Entrez Gene ID
12930467	12930467	Entrez Gene ID
12930467	AAC77117	Ensembl Transcript ID
12930467	BAE78161	Ensembl Transcript ID
12930467	P39283	Uniprot ID
12930467	YJEN_ECOLI	Synonym
12933191	ECK4154	Synonym
12933191	b4158	Synonym
12933191	JW4119	Synonym
12933191	yjeO	Gene Name
12933191	948677	Entrez Gene ID
12933191	12933191	Entrez Gene ID
12933191	AAC77118	Ensembl Transcript ID
12933191	BAE78162	Ensembl Transcript ID
12933191	P39284	Uniprot ID
12933191	YJEO_ECOLI	Synonym
12933035	ECK4155	Synonym
12933035	b4159	Synonym
12933035	JW4120	Synonym
12933035	mscM	Gene Name
12933035	948676	Entrez Gene ID
12933035	12933035	Entrez Gene ID
12933035	AAC77119	Ensembl Transcript ID
12933035	BAE78163	Ensembl Transcript ID
12933035	P39285	Uniprot ID
12933035	MSCM_ECOLI	Synonym
12932087	ECK4156	Synonym
12932087	b4160	Synonym
12932087	JW4121	Synonym
12932087	psd	Gene Name
12932087	948673	Entrez Gene ID
12932087	12932087	Entrez Gene ID
12932087	AAC77120	Ensembl Transcript ID
12932087	BAE78164	Ensembl Transcript ID
12932087	P0A8K1	Uniprot ID
12932087	PSD_ECOLI	Synonym
12932085	ECK4158	Synonym
12932085	b4162	Synonym
12932085	JW5740	Synonym
12932085	orn	Gene Name
12932085	948675	Entrez Gene ID
12932085	12932085	Entrez Gene ID
12932085	AAC77122	Ensembl Transcript ID
12932085	BAE78166	Ensembl Transcript ID
12932085	P0A784	Uniprot ID
12932085	ORN_ECOLI	Synonym
12933709	ECK4162	Synonym
12933709	b4166	Synonym
12933709	JW4124	Synonym
12933709	queG	Gene Name
12933709	948686	Entrez Gene ID
12933709	12933709	Entrez Gene ID
12933709	AAC77123	Ensembl Transcript ID
12933709	BAE78167	Ensembl Transcript ID
12933709	P39288	Uniprot ID
12933709	QUEG_ECOLI	Synonym
12933710	ECK4163	Synonym
12933710	b4167	Synonym
12933710	JW4125	Synonym
12933710	yjeF	Gene Name
12933710	948685	Entrez Gene ID
12933710	12933710	Entrez Gene ID
12933710	AAC77124	Ensembl Transcript ID
12933710	BAE78168	Ensembl Transcript ID
12933710	P31806	Uniprot ID
12933710	NNR_ECOLI	Synonym
12933711	ECK4164	Synonym
12933711	b4168	Synonym
12933711	JW4126	Synonym
12933711	tsaE	Gene Name
12933711	948684	Entrez Gene ID
12933711	12933711	Entrez Gene ID
12933711	AAC77125	Ensembl Transcript ID
12933711	BAE78169	Ensembl Transcript ID
12933711	P0AF67	Uniprot ID
12933711	TSAE_ECOLI	Synonym
12934195	ECK4165	Synonym
12934195	b4169	Synonym
12934195	JW4127	Synonym
12934195	amiB	Gene Name
12934195	948683	Entrez Gene ID
12934195	12934195	Entrez Gene ID
12934195	AAC77126	Ensembl Transcript ID
12934195	BAE78170	Ensembl Transcript ID
12934195	P26365	Uniprot ID
12934195	AMIB_ECOLI	Synonym
12934482	ECK4166	Synonym
12934482	b4170	Synonym
12934482	JW4128	Synonym
12934482	mutL	Gene Name
12934482	948691	Entrez Gene ID
12934482	12934482	Entrez Gene ID
12934482	AAC77127	Ensembl Transcript ID
12934482	BAE78171	Ensembl Transcript ID
12934482	P23367	Uniprot ID
12934482	MUTL_ECOLI	Synonym
12932258	ECK4169	Synonym
12932258	b4173	Synonym
12932258	JW4131	Synonym
12932258	hflX	Gene Name
12932258	948688	Entrez Gene ID
12932258	12932258	Entrez Gene ID
12932258	AAC77130	Ensembl Transcript ID
12932258	BAE78174	Ensembl Transcript ID
12932258	P25519	Uniprot ID
12932258	HFLX_ECOLI	Synonym
12932259	ECK4170	Synonym
12932259	b4174	Synonym
12932259	JW4132	Synonym
12932259	hflK	Gene Name
12932259	948698	Entrez Gene ID
12932259	12932259	Entrez Gene ID
12932259	AAC77131	Ensembl Transcript ID
12932259	BAE78175	Ensembl Transcript ID
12932259	P0ABC7	Uniprot ID
12932259	HFLK_ECOLI	Synonym
12933712	ECK4171	Synonym
12933712	b4175	Synonym
12933712	JW4133	Synonym
12933712	hflC	Gene Name
12933712	948697	Entrez Gene ID
12933712	12933712	Entrez Gene ID
12933712	AAC77132	Ensembl Transcript ID
12933712	BAE78176	Ensembl Transcript ID
12933712	P0ABC3	Uniprot ID
12933712	HFLC_ECOLI	Synonym
12933703	ECK4172	Synonym
12933703	b4176	Synonym
12933703	JW4134	Synonym
12933703	yjeT	Gene Name
12933703	948696	Entrez Gene ID
12933703	12933703	Entrez Gene ID
12933703	AAC77133	Ensembl Transcript ID
12933703	BAE78177	Ensembl Transcript ID
12933703	P0AF73	Uniprot ID
12933703	YJET_ECOLI	Synonym
12933702	ECK4173	Synonym
12933702	b4177	Synonym
12933702	JW4135	Synonym
12933702	purA	Gene Name
12933702	948695	Entrez Gene ID
12933702	12933702	Entrez Gene ID
12933702	AAC77134	Ensembl Transcript ID
12933702	BAE78178	Ensembl Transcript ID
12933702	P0A7D4	Uniprot ID
12933702	PURA_ECOLI	Synonym
12933032	ECK4174	Synonym
12933032	b4178	Synonym
12933032	JW4136	Synonym
12933032	nsrR	Gene Name
12933032	948693	Entrez Gene ID
12933032	12933032	Entrez Gene ID
12933032	AAC77135	Ensembl Transcript ID
12933032	BAE78179	Ensembl Transcript ID
12933032	P0AF63	Uniprot ID
12933032	NSRR_ECOLI	Synonym
12932352	ECK4177	Synonym
12932352	b4181	Synonym
12932352	JW4139	Synonym
12932352	yjfI	Gene Name
12932352	948704	Entrez Gene ID
12932352	12932352	Entrez Gene ID
12932352	AAC77138	Ensembl Transcript ID
12932352	BAE78182	Ensembl Transcript ID
12932352	P0AF76	Uniprot ID
12932352	YJFI_ECOLI	Synonym
12932351	ECK4178	Synonym
12932351	b4182	Synonym
12932351	JW4140	Synonym
12932351	yjfJ	Gene Name
12932351	948703	Entrez Gene ID
12932351	12932351	Entrez Gene ID
12932351	AAC77139	Ensembl Transcript ID
12932351	BAE78183	Ensembl Transcript ID
12932351	P0AF78	Uniprot ID
12932351	YJFJ_ECOLI	Synonym
12932350	ECK4179	Synonym
12932350	b4183	Synonym
12932350	JW4141	Synonym
12932350	yjfK	Gene Name
12932350	948702	Entrez Gene ID
12932350	12932350	Entrez Gene ID
12932350	AAC77140	Ensembl Transcript ID
12932350	BAE78184	Ensembl Transcript ID
12932350	P39293	Uniprot ID
12932350	YJFK_ECOLI	Synonym
12932348	ECK4180	Synonym
12932348	b4184	Synonym
12932348	JW4142	Synonym
12932348	yjfL	Gene Name
12932348	948701	Entrez Gene ID
12932348	12932348	Entrez Gene ID
12932348	AAC77141	Ensembl Transcript ID
12932348	BAE78185	Ensembl Transcript ID
12932348	P0AF80	Uniprot ID
12932348	YJFL_ECOLI	Synonym
12933713	ECK4181	Synonym
12933713	b4185	Synonym
12933713	JW4143	Synonym
12933713	yjfM	Gene Name
12933713	948700	Entrez Gene ID
12933713	12933713	Entrez Gene ID
12933713	AAC77142	Ensembl Transcript ID
12933713	BAE78186	Ensembl Transcript ID
12933713	P39295	Uniprot ID
12933713	YJFM_ECOLI	Synonym
12934218	ECK4182	Synonym
12934218	b4186	Synonym
12934218	JW4144	Synonym
12934218	yjfC	Gene Name
12934218	948699	Entrez Gene ID
12934218	12934218	Entrez Gene ID
12934218	AAC77143	Ensembl Transcript ID
12934218	BAE78187	Ensembl Transcript ID
12934218	P33222	Uniprot ID
12934218	YJFC_ECOLI	Synonym
12933701	ECK4183	Synonym
12933701	b4187	Synonym
12933701	JW5867	Synonym
12933701	aidB	Gene Name
12933701	948710	Entrez Gene ID
12933701	12933701	Entrez Gene ID
12933701	AAC77144	Ensembl Transcript ID
12933701	BAE78188	Ensembl Transcript ID
12933701	P33224	Uniprot ID
12933701	AIDB_ECOLI	Synonym
12934381	ECK4184	Synonym
12934381	b4188	Synonym
12934381	JW5742	Synonym
12934381	yjfN	Gene Name
12934381	948709	Entrez Gene ID
12934381	12934381	Entrez Gene ID
12934381	AAC77145	Ensembl Transcript ID
12934381	BAE78189	Ensembl Transcript ID
12934381	P0AF82	Uniprot ID
12934381	YJFN_ECOLI	Synonym
12934361	ECK4185	Synonym
12934361	b4189	Synonym
12934361	JW5743	Synonym
12934361	bsmA	Gene Name
12934361	948708	Entrez Gene ID
12934361	12934361	Entrez Gene ID
12934361	AAC77146	Ensembl Transcript ID
12934361	BAE78190	Ensembl Transcript ID
12934361	P39297	Uniprot ID
12934361	BSMA_ECOLI	Synonym
12933716	ECK4186	Synonym
12933716	b4190	Synonym
12933716	JW4148	Synonym
12933716	yjfP	Gene Name
12933716	948707	Entrez Gene ID
12933716	12933716	Entrez Gene ID
12933716	AAC77147	Ensembl Transcript ID
12933716	BAE78191	Ensembl Transcript ID
12933716	P39298	Uniprot ID
12933716	YJFP_ECOLI	Synonym
12933717	ECK4187	Synonym
12933717	b4191	Synonym
12933717	JW4149	Synonym
12933717	ulaR	Gene Name
12933717	948706	Entrez Gene ID
12933717	12933717	Entrez Gene ID
12933717	AAC77148	Ensembl Transcript ID
12933717	BAE78192	Ensembl Transcript ID
12933717	P0A9W0	Uniprot ID
12933717	ULAR_ECOLI	Synonym
12933718	ECK4188	Synonym
12933718	b4192	Synonym
12933718	JW5868	Synonym
12933718	ulaG	Gene Name
12933718	948705	Entrez Gene ID
12933718	12933718	Entrez Gene ID
12933718	AAC77149	Ensembl Transcript ID
12933718	BAE78193	Ensembl Transcript ID
12933718	P39300	Uniprot ID
12933718	ULAG_ECOLI	Synonym
12933719	ECK4189	Synonym
12933719	b4193	Synonym
12933719	JW5744	Synonym
12933719	ulaA	Gene Name
12933719	948717	Entrez Gene ID
12933719	12933719	Entrez Gene ID
12933719	AAC77150	Ensembl Transcript ID
12933719	BAE78194	Ensembl Transcript ID
12933719	P39301	Uniprot ID
12933719	ULAA_ECOLI	Synonym
12933720	ECK4190	Synonym
12933720	b4194	Synonym
12933720	JW4152	Synonym
12933720	ulaB	Gene Name
12933720	948716	Entrez Gene ID
12933720	12933720	Entrez Gene ID
12933720	AAC77151	Ensembl Transcript ID
12933720	BAE78195	Ensembl Transcript ID
12933720	P69822	Uniprot ID
12933720	ULAB_ECOLI	Synonym
12933714	ECK4191	Synonym
12933714	b4195	Synonym
12933714	JW4153	Synonym
12933714	ulaC	Gene Name
12933714	948715	Entrez Gene ID
12933714	12933714	Entrez Gene ID
12933714	AAC77152	Ensembl Transcript ID
12933714	BAE78196	Ensembl Transcript ID
12933714	P69820	Uniprot ID
12933714	ULAC_ECOLI	Synonym
12933006	ECK4192	Synonym
12933006	b4196	Synonym
12933006	JW4154	Synonym
12933006	ulaD	Gene Name
12933006	948714	Entrez Gene ID
12933006	12933006	Entrez Gene ID
12933006	AAC77153	Ensembl Transcript ID
12933006	BAE78197	Ensembl Transcript ID
12933006	P39304	Uniprot ID
12933006	ULAD_ECOLI	Synonym
12933721	ECK4193	Synonym
12933721	b4197	Synonym
12933721	JW4155	Synonym
12933721	ulaE	Gene Name
12933721	948712	Entrez Gene ID
12933721	12933721	Entrez Gene ID
12933721	AAC77154	Ensembl Transcript ID
12933721	BAE78198	Ensembl Transcript ID
12933721	P39305	Uniprot ID
12933721	ULAE_ECOLI	Synonym
12933722	ECK4194	Synonym
12933722	b4198	Synonym
12933722	JW4156	Synonym
12933722	ulaF	Gene Name
12933722	948711	Entrez Gene ID
12933722	12933722	Entrez Gene ID
12933722	AAC77155	Ensembl Transcript ID
12933722	BAE78199	Ensembl Transcript ID
12933722	P39306	Uniprot ID
12933722	ULAF_ECOLI	Synonym
12933723	ECK4195	Synonym
12933723	b4199	Synonym
12933723	JW4157	Synonym
12933723	yjfY	Gene Name
12933723	948713	Entrez Gene ID
12933723	12933723	Entrez Gene ID
12933723	AAC77156	Ensembl Transcript ID
12933723	BAE78200	Ensembl Transcript ID
12933723	P0AF86	Uniprot ID
12933723	YJFY_ECOLI	Synonym
12930647	ECK4196	Synonym
12930647	b4200	Synonym
12930647	JW4158	Synonym
12930647	rpsF	Gene Name
12930647	948723	Entrez Gene ID
12930647	12930647	Entrez Gene ID
12930647	AAC77157	Ensembl Transcript ID
12930647	BAE78201	Ensembl Transcript ID
12930647	P02358	Uniprot ID
12930647	RS6_ECOLI	Synonym
12930646	ECK4197	Synonym
12930646	b4201	Synonym
12930646	JW4159	Synonym
12930646	priB	Gene Name
12930646	948722	Entrez Gene ID
12930646	12930646	Entrez Gene ID
12930646	AAC77158	Ensembl Transcript ID
12930646	BAE78202	Ensembl Transcript ID
12930646	P07013	Uniprot ID
12930646	PRIB_ECOLI	Synonym
12930640	ECK4198	Synonym
12930640	b4202	Synonym
12930640	JW4160	Synonym
12930640	rpsR	Gene Name
12930640	948721	Entrez Gene ID
12930640	12930640	Entrez Gene ID
12930640	AAC77159	Ensembl Transcript ID
12930640	BAE78203	Ensembl Transcript ID
12930640	P0A7T7	Uniprot ID
12930640	RS18_ECOLI	Synonym
12930641	ECK4199	Synonym
12930641	b4203	Synonym
12930641	JW4161	Synonym
12930641	rplI	Gene Name
12930641	948720	Entrez Gene ID
12930641	12930641	Entrez Gene ID
12930641	AAC77160	Ensembl Transcript ID
12930641	BAE78204	Ensembl Transcript ID
12930641	P0A7R1	Uniprot ID
12930641	RL9_ECOLI	Synonym
12930642	ECK4200	Synonym
12930642	b4204	Synonym
12930642	JW4162	Synonym
12930642	yjfZ	Gene Name
12930642	948719	Entrez Gene ID
12930642	12930642	Entrez Gene ID
12930642	AAC77161	Ensembl Transcript ID
12930642	BAE78205	Ensembl Transcript ID
12930642	P39308	Uniprot ID
12930642	YJFZ_ECOLI	Synonym
12930643	ECK4201	Synonym
12930643	b4205	Synonym
12930643	JW4163	Synonym
12930643	ytfA	Gene Name
12930643	948718	Entrez Gene ID
12930643	12930643	Entrez Gene ID
12930643	BAE78206	Ensembl Transcript ID
12930643	P39309	Uniprot ID
12930643	YTFA_ECOLI	Synonym
12930644	ECK4202	Synonym
12930644	b4206	Synonym
12930644	JW5745	Synonym
12930644	ytfB	Gene Name
12930644	948727	Entrez Gene ID
12930644	12930644	Entrez Gene ID
12930644	AAC77163	Ensembl Transcript ID
12930644	BAE78207	Ensembl Transcript ID
12930644	P39310	Uniprot ID
12930644	YTFB_ECOLI	Synonym
12930645	ECK4203	Synonym
12930645	b4207	Synonym
12930645	JW5746	Synonym
12930645	fklB	Gene Name
12930645	948726	Entrez Gene ID
12930645	12930645	Entrez Gene ID
12930645	AAC77164	Ensembl Transcript ID
12930645	BAE78208	Ensembl Transcript ID
12930645	P0A9L3	Uniprot ID
12930645	FKBB_ECOLI	Synonym
12933724	ECK4204	Synonym
12933724	b4208	Synonym
12933724	JW4166	Synonym
12933724	cycA	Gene Name
12933724	948725	Entrez Gene ID
12933724	12933724	Entrez Gene ID
12933724	AAC77165	Ensembl Transcript ID
12933724	BAE78209	Ensembl Transcript ID
12933724	P0AAE0	Uniprot ID
12933724	CYCA_ECOLI	Synonym
12934437	ECK4205	Synonym
12934437	b4209	Synonym
12934437	JW4167	Synonym
12934437	ytfE	Gene Name
12934437	948724	Entrez Gene ID
12934437	12934437	Entrez Gene ID
12934437	AAC77166	Ensembl Transcript ID
12934437	BAE78210	Ensembl Transcript ID
12934437	P69506	Uniprot ID
12934437	YTFE_ECOLI	Synonym
12934169	ECK4206	Synonym
12934169	b4210	Synonym
12934169	JW4168	Synonym
12934169	ytfF	Gene Name
12934169	948732	Entrez Gene ID
12934169	12934169	Entrez Gene ID
12934169	AAC77167	Ensembl Transcript ID
12934169	BAE78211	Ensembl Transcript ID
12934169	P39314	Uniprot ID
12934169	YTFF_ECOLI	Synonym
12934449	ECK4207	Synonym
12934449	b4211	Synonym
12934449	JW4169	Synonym
12934449	ytfG	Gene Name
12934449	948731	Entrez Gene ID
12934449	12934449	Entrez Gene ID
12934449	AAC77168	Ensembl Transcript ID
12934449	BAE78212	Ensembl Transcript ID
12934449	P39315	Uniprot ID
12934449	QOR2_ECOLI	Synonym
12934395	ECK4208	Synonym
12934395	b4212	Synonym
12934395	JW5747	Synonym
12934395	ytfH	Gene Name
12934395	948730	Entrez Gene ID
12934395	12934395	Entrez Gene ID
12934395	AAC77169	Ensembl Transcript ID
12934395	BAE78213	Ensembl Transcript ID
12934395	P0ACN2	Uniprot ID
12934395	YTFH_ECOLI	Synonym
12933725	ECK4209	Synonym
12933725	b4213	Synonym
12933725	JW4171	Synonym
12933725	cpdB	Gene Name
12933725	948729	Entrez Gene ID
12933725	12933725	Entrez Gene ID
12933725	AAC77170	Ensembl Transcript ID
12933725	BAE78214	Ensembl Transcript ID
12933725	P08331	Uniprot ID
12933725	CPDB_ECOLI	Synonym
12930310	ECK4210	Synonym
12930310	b4214	Synonym
12930310	JW4172	Synonym
12930310	cysQ	Gene Name
12930310	948728	Entrez Gene ID
12930310	12930310	Entrez Gene ID
12930310	AAC77171	Ensembl Transcript ID
12930310	BAE78215	Ensembl Transcript ID
12930310	P22255	Uniprot ID
12930310	CYSQ_ECOLI	Synonym
12930311	ECK4211	Synonym
12930311	b4215	Synonym
12930311	JW5748	Synonym
12930311	ytfI	Gene Name
12930311	948738	Entrez Gene ID
12930311	12930311	Entrez Gene ID
12930311	AAT48243	Ensembl Transcript ID
12930311	BAE78216	Ensembl Transcript ID
12930311	P39317	Uniprot ID
12930311	YTFI_ECOLI	Synonym
12932021	ECK4212	Synonym
12932021	b4216	Synonym
12932021	JW4175	Synonym
12932021	ytfJ	Gene Name
12932021	948737	Entrez Gene ID
12932021	12932021	Entrez Gene ID
12932021	AAC77173	Ensembl Transcript ID
12932021	BAE78217	Ensembl Transcript ID
12932021	P39187	Uniprot ID
12932021	YTFJ_ECOLI	Synonym
12931729	ECK4213	Synonym
12931729	b4217	Synonym
12931729	JW5749	Synonym
12931729	ytfK	Gene Name
12931729	948736	Entrez Gene ID
12931729	12931729	Entrez Gene ID
12931729	AAC77174	Ensembl Transcript ID
12931729	BAE78218	Ensembl Transcript ID
12931729	P0ADE2	Uniprot ID
12931729	YTFK_ECOLI	Synonym
12930312	ECK4214	Synonym
12930312	b4218	Synonym
12930312	JW4177	Synonym
12930312	ytfL	Gene Name
12930312	948735	Entrez Gene ID
12930312	12930312	Entrez Gene ID
12930312	AAC77175	Ensembl Transcript ID
12930312	BAE78219	Ensembl Transcript ID
12930312	P0AE45	Uniprot ID
12930312	YTFL_ECOLI	Synonym
12930313	ECK4215	Synonym
12930313	b4219	Synonym
12930313	JW4178	Synonym
12930313	msrA	Gene Name
12930313	948734	Entrez Gene ID
12930313	12930313	Entrez Gene ID
12930313	AAC77176	Ensembl Transcript ID
12930313	BAE78220	Ensembl Transcript ID
12930313	P0A744	Uniprot ID
12930313	MSRA_ECOLI	Synonym
12930314	ECK4216	Synonym
12930314	b4220	Synonym
12930314	JW4179	Synonym
12930314	tamA	Gene Name
12930314	948733	Entrez Gene ID
12930314	12930314	Entrez Gene ID
12930314	AAC77177	Ensembl Transcript ID
12930314	BAE78221	Ensembl Transcript ID
12930314	P0ADE4	Uniprot ID
12930314	TAMA_ECOLI	Synonym
12930315	ECK4217	Synonym
12930315	b4221	Synonym
12930315	JW4180	Synonym
12930315	tamB	Gene Name
12930315	948742	Entrez Gene ID
12930315	12930315	Entrez Gene ID
12930315	AAC77178	Ensembl Transcript ID
12930315	BAE78222	Ensembl Transcript ID
12930315	P39321	Uniprot ID
12930315	TAMB_ECOLI	Synonym
12931679	ECK4218	Synonym
12931679	b4222	Synonym
12931679	JW4181	Synonym
12931679	ytfP	Gene Name
12931679	948741	Entrez Gene ID
12931679	12931679	Entrez Gene ID
12931679	AAC77179	Ensembl Transcript ID
12931679	BAE78223	Ensembl Transcript ID
12931679	P0AE48	Uniprot ID
12931679	YTFP_ECOLI	Synonym
12931756	ECK4219	Synonym
12931756	b4223	Synonym
12931756	JW4182	Synonym
12931756	yzfA	Gene Name
12931756	12931756	Entrez Gene ID
12931756	BAE78224	Ensembl Transcript ID
12931756	P08339	Uniprot ID
12931756	Y4223_ECOLI	Synonym
12930316	ECK4220	Synonym
12930316	b4224	Synonym
12930316	JW5750	Synonym
12930316	chpS	Gene Name
12930316	948739	Entrez Gene ID
12930316	12930316	Entrez Gene ID
12930316	AAC77181	Ensembl Transcript ID
12930316	BAE78225	Ensembl Transcript ID
12930316	P08365	Uniprot ID
12930316	CHPS_ECOLI	Synonym
12930317	ECK4221	Synonym
12930317	b4225	Synonym
12930317	JW4184	Synonym
12930317	chpB	Gene Name
12930317	948747	Entrez Gene ID
12930317	12930317	Entrez Gene ID
12930317	AAC77182	Ensembl Transcript ID
12930317	BAE78226	Ensembl Transcript ID
12930317	P33647	Uniprot ID
12930317	CHPB_ECOLI	Synonym
12930318	ECK4222	Synonym
12930318	b4226	Synonym
12930318	JW4185	Synonym
12930318	ppa	Gene Name
12930318	948748	Entrez Gene ID
12930318	12930318	Entrez Gene ID
12930318	AAC77183	Ensembl Transcript ID
12930318	BAE78227	Ensembl Transcript ID
12930318	P0A7A9	Uniprot ID
12930318	IPYR_ECOLI	Synonym
12930319	ECK4223	Synonym
12930319	b4227	Synonym
12930319	JW4186	Synonym
12930319	ytfQ	Gene Name
12930319	948746	Entrez Gene ID
12930319	12930319	Entrez Gene ID
12930319	AAC77184	Ensembl Transcript ID
12930319	BAE78228	Ensembl Transcript ID
12930319	P39325	Uniprot ID
12930319	YTFQ_ECOLI	Synonym
12930320	ECK4225	Synonym
12930320	b4230	Synonym
12930320	JW5753	Synonym
12930320	ytfT	Gene Name
12930320	948743	Entrez Gene ID
12930320	12930320	Entrez Gene ID
12930320	AAC77187	Ensembl Transcript ID
12930320	BAE78230	Ensembl Transcript ID
12930320	P39328	Uniprot ID
12930320	YTFT_ECOLI	Synonym
12930321	ECK4226	Synonym
12930321	b4231	Synonym
12930321	JW5754	Synonym
12930321	yjfF	Gene Name
12930321	948754	Entrez Gene ID
12930321	12930321	Entrez Gene ID
12930321	AAC77188	Ensembl Transcript ID
12930321	BAE78231	Ensembl Transcript ID
12930321	P37772	Uniprot ID
12930321	YJFF_ECOLI	Synonym
12930322	ECK4227	Synonym
12930322	b4232	Synonym
12930322	JW4191	Synonym
12930322	fbp	Gene Name
12930322	948753	Entrez Gene ID
12930322	12930322	Entrez Gene ID
12930322	AAC77189	Ensembl Transcript ID
12930322	BAE78232	Ensembl Transcript ID
12930322	P0A993	Uniprot ID
12930322	F16PA_ECOLI	Synonym
12930329	ECK4228	Synonym
12930329	b4233	Synonym
12930329	JW4192	Synonym
12930329	mpl	Gene Name
12930329	948752	Entrez Gene ID
12930329	12930329	Entrez Gene ID
12930329	AAC77190	Ensembl Transcript ID
12930329	BAE78233	Ensembl Transcript ID
12930329	P37773	Uniprot ID
12930329	MPL_ECOLI	Synonym
12931641	ECK4229	Synonym
12931641	b4234	Synonym
12931641	JW4193	Synonym
12931641	yjgA	Gene Name
12931641	948751	Entrez Gene ID
12931641	12931641	Entrez Gene ID
12931641	AAC77191	Ensembl Transcript ID
12931641	BAE78234	Ensembl Transcript ID
12931641	P0A8X0	Uniprot ID
12931641	YJGA_ECOLI	Synonym
12933254	ECK4230	Synonym
12933254	b4235	Synonym
12933254	JW4194	Synonym
12933254	pmbA	Gene Name
12933254	948750	Entrez Gene ID
12933254	12933254	Entrez Gene ID
12933254	AAC77192	Ensembl Transcript ID
12933254	BAE78235	Ensembl Transcript ID
12933254	P0AFK0	Uniprot ID
12933254	PMBA_ECOLI	Synonym
12934144	ECK4231	Synonym
12934144	b4236	Synonym
12934144	JW4195	Synonym
12934144	cybC	Gene Name
12934144	948758	Entrez Gene ID
12934144	12934144	Entrez Gene ID
12934144	EBT00000041631	Ensembl Transcript ID
12930323	ECK4232	Synonym
12930323	b4237	Synonym
12930323	JW4196	Synonym
12930323	nrdG	Gene Name
12930323	948757	Entrez Gene ID
12930323	12930323	Entrez Gene ID
12930323	AAC77194	Ensembl Transcript ID
12930323	BAE78236	Ensembl Transcript ID
12930323	P0A9N8	Uniprot ID
12930323	NRDG_ECOLI	Synonym
12930324	ECK4233	Synonym
12930324	b4238	Synonym
12930324	JW4197	Synonym
12930324	nrdD	Gene Name
12930324	948755	Entrez Gene ID
12930324	12930324	Entrez Gene ID
12930324	AAC77195	Ensembl Transcript ID
12930324	BAE78237	Ensembl Transcript ID
12930324	P28903	Uniprot ID
12930324	NRDD_ECOLI	Synonym
12930325	ECK4234	Synonym
12930325	b4239	Synonym
12930325	JW4198	Synonym
12930325	treC	Gene Name
12930325	948762	Entrez Gene ID
12930325	12930325	Entrez Gene ID
12930325	AAC77196	Ensembl Transcript ID
12930325	BAE78238	Ensembl Transcript ID
12930325	P28904	Uniprot ID
12930325	TREC_ECOLI	Synonym
12933715	ECK4235	Synonym
12933715	b4240	Synonym
12933715	JW4199	Synonym
12933715	treB	Gene Name
12933715	948761	Entrez Gene ID
12933715	12933715	Entrez Gene ID
12933715	AAC77197	Ensembl Transcript ID
12933715	BAE78239	Ensembl Transcript ID
12933715	P36672	Uniprot ID
12933715	PTTBC_ECOLI	Synonym
12931962	ECK4236	Synonym
12931962	b4241	Synonym
12931962	JW4200	Synonym
12931962	treR	Gene Name
12931962	948760	Entrez Gene ID
12931962	12931962	Entrez Gene ID
12931962	AAC77198	Ensembl Transcript ID
12931962	BAE78240	Ensembl Transcript ID
12931962	P36673	Uniprot ID
12931962	TRER_ECOLI	Synonym
12932859	ECK4237	Synonym
12932859	b4242	Synonym
12932859	JW4201	Synonym
12932859	mgtA	Gene Name
12932859	948778	Entrez Gene ID
12932859	12932859	Entrez Gene ID
12932859	AAC77199	Ensembl Transcript ID
12932859	BAE78241	Ensembl Transcript ID
12932859	P0ABB8	Uniprot ID
12932859	ATMA_ECOLI	Synonym
12933726	ECK4238	Synonym
12933726	b4243	Synonym
12933726	JW5755	Synonym
12933726	ridA	Gene Name
12933726	948771	Entrez Gene ID
12933726	12933726	Entrez Gene ID
12933726	AAC77200	Ensembl Transcript ID
12933726	BAE78242	Ensembl Transcript ID
12933726	P0AF93	Uniprot ID
12933726	RIDA_ECOLI	Synonym
12934123	ECK4239	Synonym
12934123	b4244	Synonym
12934123	JW4203	Synonym
12934123	pyrI	Gene Name
12934123	948763	Entrez Gene ID
12934123	12934123	Entrez Gene ID
12934123	AAC77201	Ensembl Transcript ID
12934123	BAE78243	Ensembl Transcript ID
12934123	P0A7F3	Uniprot ID
12934123	PYRI_ECOLI	Synonym
12931728	ECK4240	Synonym
12931728	b4245	Synonym
12931728	JW4204	Synonym
12931728	pyrB	Gene Name
12931728	948767	Entrez Gene ID
12931728	12931728	Entrez Gene ID
12931728	AAC77202	Ensembl Transcript ID
12931728	BAE78244	Ensembl Transcript ID
12931728	P0A786	Uniprot ID
12931728	PYRB_ECOLI	Synonym
12933953	ECK4241	Synonym
12933953	b4246	Synonym
12933953	JW4205	Synonym
12933953	pyrL	Gene Name
12933953	948768	Entrez Gene ID
12933953	12933953	Entrez Gene ID
12933953	AAC77203	Ensembl Transcript ID
12933953	BAE78245	Ensembl Transcript ID
12933953	P0AD83	Uniprot ID
12933953	LPPY_ECOLI	Synonym
12930566	ECK4243	Synonym
12930566	b4249	Synonym
12930566	JW4207	Synonym
12930566	bdcA	Gene Name
12930566	948765	Entrez Gene ID
12930566	12930566	Entrez Gene ID
